,id_str,id,screen_name,domain,state
0,239548513,239548513,DougJones,1,Alabama
1,827258161841135623,827258161841135623,SecretaryZinke,1,To Be Added
2,24004390,24004390,EricGreitens,1,Missouri
3,21111098,21111098,SenShelby,1,Alabama
4,19668491,19668491,GovernorKayIvey,1,Alabama
5,39525554,39525554,GovRBentley,1,Alabama
6,224294785,224294785,RepMarthaRoby,1,Alabama
7,2253968388,2253968388,RepByrne,1,Alabama
8,76452765,76452765,Robert_Aderholt,1,Alabama
9,110798061,110798061,TTuberville,1,Alabama
10,42481696,42481696,BradleyByrne,1,Alabama
11,941080085121175552,941080085121175552,SenDougJones,1,Alabama
12,2861616083,2861616083,USRepGaryPalmer,1,Alabama
13,17819471,17819471,SCGOP,1,South Carolina
14,1906282568,1906282568,RyanZinke,1,Montana
15,22946048,22946048,ALGOP,1,Alabama
16,47696444,47696444,AssemblyDems,1,California
17,15745368,15745368,marcorubio,1,Maine
18,16163810,16163810,wendycarrillo,1,California
19,14749672,14749672,SenCamWard,1,Alabama
20,868239178915610624,868239178915610624,RealJudgeMoore,1,Alabama
21,3122099613,3122099613,DonaldNorcross,1,New Jersey
22,15141113,15141113,lutherstrange,1,Alabama
23,66148771,66148771,utahhousedems,1,Utah
24,248798598,248798598,SenatorDelMarsh,1,Alabama
25,1675845175,1675845175,Jesse_TSmith,1,Alabama
26,80964763,80964763,JohnHMerrill,1,Alabama
27,3078339940,3078339940,ChairmanLathan,1,Alabama
28,20543334,20543334,GovernorRiley,1,Alabama
29,459051498,459051498,Donald_McEachin,1,Virginia
30,47017680,47017680,TuscaloosaDems,1,Alabama
31,259096504,259096504,ALHouseGOP,1,Alabama
32,60782377,60782377,billholtzclaw,1,Alabama
33,869779479027208192,869779479027208192,peter_joffrion,1,Alabama
34,829794295355940866,829794295355940866,SenatorStrange,1,Alabama
35,4011378557,4011378557,ShelbyForSenate,1,Alabama
36,73494599,73494599,SenTomWhatley,1,Alabama
37,121820510,121820510,SladeBlackwell,1,Alabama
38,48546208,48546208,myAEA,1,Alabama
39,72198806,72198806,SenGillibrand,1,New York
40,512044262,512044262,J_GallagherAD3,1,To Be Added
41,113047940,113047940,JebBush,1,Florida
42,2469503594,2469503594,willainsworthAL,1,Alabama
43,338022507,338022507,RepEngland70,1,Alabama
44,222362772,222362772,Ed_Henry_HD9,1,Alabama
45,23385230,23385230,gregcanfield,1,Alabama
46,29809291,29809291,ScottBeason,1,Alabama
47,74054398,74054398,RepBarryMoore,1,Alabama
48,69086398,69086398,TeamRoby,1,Alabama
49,1085336531567628288,1085336531567628288,DougJonesHQ,1,Alabama
50,476134543,476134543,RepAllenFarley,1,Alabama
51,27628064,27628064,kellyhastings1,1,North Carolina
52,2296943622,2296943622,Palmer4Alabama,1,Alabama
53,237348797,237348797,TGowdySC,1,South Carolina
54,949387848591073281,949387848591073281,VoteRick2018,1,Alabama
55,69326168,69326168,Sewell4Congress,1,Alabama
56,478801288,478801288,ALSenateDems,1,Alabama
57,865571176357265408,865571176357265408,Fisher4Senate,1,Alabama
58,727406126,727406126,BillHightowerAL,1,Alabama
59,134686106,134686106,SenBryanTaylor,1,Alabama
60,955983818158235648,955983818158235648,Christie4AL,1,Alabama
61,90484508,90484508,GovChristie,1,New Jersey
62,48454046,48454046,AlabamaCRs,1,Alabama
63,232268199,232268199,NYGovCuomo,1,New York
64,22961320,22961320,sydneykamlager,1,California
65,3412873691,3412873691,TeamGreitens,1,Missouri
66,760844792616058880,760844792616058880,ODonnell4NH,1,New Hampshire
67,29012641,29012641,AnthonyDaniels,1,Alabama
68,28468758,28468758,ALRLC,1,Alabama
69,2333940991,2333940991,RepCraigFord,1,Alabama
70,33537967,33537967,amyklobuchar,1,Minnesota
71,946616999442083840,946616999442083840,LeeAuman2018,1,Alabama
72,32773129,32773129,AdamThompsonAL,1,Alabama
73,100390830,100390830,DarrioM,1,Alabama
74,486070700,486070700,AL_SenateGOP,1,Alabama
75,707341086,707341086,DavidHaleyKS,1,Kansas
76,131206112,131206112,PaulBussman,1,Alabama
77,170047565,170047565,ArnoldforAL,1,Alabama
78,2207941170,2207941170,RepFaulkner,1,Alabama
79,43157538,43157538,ALConservative,1,Alabama
80,2237925464,2237925464,CarlForAlabama,1,Alabama
81,136043032,136043032,jimzeigler,1,Alabama
82,52743041,52743041,MrJohnHJones,1,To Be Added
83,2278389301,2278389301,ALCollegeDems,1,Alabama
84,247334603,247334603,SenatorDurbin,1,Illinois
85,264386210,264386210,AlaYoungDems,1,Alabama
86,1244124979,1244124979,FrederickDems,1,Maryland
87,942156122,942156122,RepSwalwell,1,District of Columbia
88,797219244551311360,797219244551311360,RocketDems,1,Alabama
89,185009137,185009137,SenGeraldDial,1,Alabama
90,46481046,46481046,SenQuintonRoss,1,Alabama
91,864080531134271489,864080531134271489,mobrooksforsen,1,Alabama
92,865069566132711424,865069566132711424,alcd5democrats,1,Alabama
93,1060748779,1060748779,SaratogaGOP,1,New York
94,967754881502244864,967754881502244864,JeffCoALDems,1,Alabama
95,997912931131064322,997912931131064322,DonnaWSmalley,1,Alabama
96,334377902,334377902,dg4bg,1,Ohio
97,3300955691,3300955691,NancyBean4TX,1,Texas
98,868639918398087168,868639918398087168,FP_Florida,1,Florida
99,454609177,454609177,JefffColeman,1,Alabama
100,113473917,113473917,Rep_P_Griffith,1,Alabama
101,43973916,43973916,TuscRepubWomen,1,Alabama
102,282207324,282207324,CDU_US,1,To Be Added
103,997014940392263681,997014940392263681,MattferryTN48,1,Tennessee
104,108809106,108809106,williamgbarnes,1,Alabama
105,1095074922811011072,1095074922811011072,TeamByrneAL,1,Alabama
106,867970584214290432,867970584214290432,BobbyK4Senate,1,Alabama
107,1449576668,1449576668,ALdemmajority,1,Alabama
108,1103362583069970437,1103362583069970437,ALLINSLEE,1,To Be Added
109,770126490,770126490,JamesMathews81,1,Alabama
110,266060085,266060085,JoelBlankenship,1,Alabama
111,765717379884183552,765717379884183552,kentdemocrats,1,To Be Added
112,1156350029700968449,1156350029700968449,DismukesWill,1,Alabama
113,1029700321851924480,1029700321851924480,BAYD_Alabama,1,Alabama
114,2891210047,2891210047,SenDanSullivan,1,Alaska
115,22044727,22044727,SenAmyKlobuchar,1,Alaska
116,73303753,73303753,SenBobCorker,1,Tennessee
117,37007274,37007274,repdonyoung,1,Alaska
118,83901492,83901492,SenatorBegich,1,Alaska
119,2915095729,2915095729,BillWalkerAk,1,Alaska
120,1058807868,1058807868,GovRonDeSantis,1,Florida
121,57790392,57790392,allontheline_ak,1,Alaska
122,54359015,54359015,SeanParnellAK,1,Alaska
123,115979444,115979444,DWStweets,1,District of Columbia
124,14354562,14354562,MarkBegich,1,Alaska
125,1060655470178787328,1060655470178787328,GovDunleavy,1,Alaska
126,3262280749,3262280749,mayorethananc,1,Alaska
127,1075368320,1075368320,AKSenateDems,1,Alaska
128,1869975300,1869975300,DanSullivan_AK,1,Alaska
129,109019461,109019461,AKIndDems,1,Alaska
130,2559398984,2559398984,DonYoungAK,1,Alaska
131,2385583002,2385583002,SpeakerChenault,1,Alaska
132,820817126248189952,820817126248189952,TomBegich,1,Alaska
133,822963610418692096,822963610418692096,RepJustinParish,1,Alaska
134,58928690,58928690,RepAdamSmith,1,Washington
135,1684207818,1684207818,JeffDeWitAZ,1,Arizona
136,433115617,433115617,TJShopeforAZ,1,Arizona
137,938873003617726466,938873003617726466,JaredforGov,1,Arkansas
138,734914091886600192,734914091886600192,AmSolidarity,1,To Be Added
139,131546062,131546062,SenRickScott,1,Florida
140,846917058461913088,846917058461913088,BigginsForVA,1,To Be Added
141,1520627299,1520627299,DwayneStovall,1,Texas
142,1238822558,1238822558,Furlough2014,1,To Be Added
143,33750798,33750798,ScottWalker,1,Wisconsin
144,1116025282622906369,1116025282622906369,ThrasherforWV,1,West Virginia
145,18891923,18891923,EricCantor,1,Virginia
146,865945742770413569,865945742770413569,alicia4swva,1,Virginia
147,16056306,16056306,JeffFlake,1,Arizona
148,44177383,44177383,GabbyGiffords,1,Arizona
149,61263431,61263431,cindymccain,1,Arizona
150,1080844782,1080844782,SenatorSinema,1,Arizona
151,44951059,44951059,RealSheriffJoe,1,Arizona
152,359403242,359403242,kelliwardaz,1,Arizona
153,816652616625168388,816652616625168388,RepAndyBiggsAZ,1,Arizona
154,2966570782,2966570782,RepRubenGallego,1,Arizona
155,2964949642,2964949642,SenMcSallyAZ,1,Arizona
156,20217019,20217019,dougducey,1,Arizona
157,292083207,292083207,IronStache,1,Wisconsin
158,218292287,218292287,gregstantonaz,1,Arizona
159,40923070,40923070,GovBrewer,1,Arizona
160,49217025,49217025,RubenGallego,1,Arizona
161,109071031,109071031,SenatorCardin,1,Maryland
162,831308549372260352,831308549372260352,BWestbrookAZ8,1,Arizona
163,229197216,229197216,RepDavid,1,Arizona
164,15937190,15937190,AZGOP,1,Arizona
165,887363635692969984,887363635692969984,hiral4congress,1,Arizona
166,996094929733652481,996094929733652481,RepDLesko,1,Arizona
167,23480020,23480020,azdemparty,1,Arizona
168,101918522,101918522,tomforese,1,Arizona
169,26659619,26659619,katiehobbs,1,Arizona
170,808416682972770304,808416682972770304,RepOHalleran,1,Arizona
171,22154680,22154680,AZHouseGOP,1,Arizona
172,72659003,72659003,AZSenateDems,1,Arizona
173,34715823,34715823,DebbieLesko,1,Arizona
174,1309287014,1309287014,dg4az,1,Arizona
175,24063730,24063730,AZSenateGOP,1,Arizona
176,272004287,272004287,Ann_Kirkpatrick,1,Arizona
177,2573587962,2573587962,TomOHalleran,1,Arizona
178,377010453,377010453,SenQuezada29,1,Arizona
179,1068481578,1068481578,SenAngusKing,1,Maine
180,2868353169,2868353169,GeneralBrnovich,1,Arizona
181,504962601,504962601,SteveFarleyAZ,1,Arizona
182,364474556,364474556,HeatherCarterAZ,1,Arizona
183,531881500,531881500,mendezforaz,1,Arizona
184,103057647,103057647,KateMcGeeAZ,1,Arizona
185,3279277182,3279277182,AthenaSalman,1,Arizona
186,284994524,284994524,JDMesnard,1,Arizona
187,58594817,58594817,TerryGoddardAZ,1,Arizona
188,277302829,277302829,AnnaTovarAZ,1,Arizona
189,305946514,305946514,Steve_Gallardo,1,Arizona
190,1081240074946252801,1081240074946252801,RepKirkpatrick,1,Arizona
191,234374703,234374703,Sen_JoeManchin,1,West Virginia
192,158494010,158494010,NancyBarto,1,Arizona
193,1730716639,1730716639,Mark4AZ,1,Arizona
194,1077214808,1077214808,GovInslee,1,Washington
195,164160570,164160570,MichelleUgenti,1,Arizona
196,487297085,487297085,RonDeSantisFL,1,Florida
197,21509894,21509894,DavidSchweikert,1,Arizona
198,702601370344402944,702601370344402944,andybiggs4az,1,Arizona
199,21632252,21632252,reginaldbolding,1,Arizona
200,1080885078425784320,1080885078425784320,RepGregStanton,1,Arizona
201,80935902,80935902,FeleciaForAZ,1,Arizona
202,2358550790,2358550790,DrRandyFriese,1,Arizona
203,259459455,259459455,FlakeforSenate,1,Arizona
204,165743715,165743715,taylor4arizona,1,Arizona
205,5019861,5019861,AnitaMalik,1,Arizona
206,1039291923142389762,1039291923142389762,ArizonaMirror,1,Arizona
207,17655062,17655062,kenclarkforaz,1,Arizona
208,1912161404,1912161404,JanuaryAZ,1,Arizona
209,40834201,40834201,JeffWeninger,1,Arizona
210,2176563218,2176563218,BennettArizona,1,Arizona
211,612117635,612117635,RepRonBarber,1,Arizona
212,4081035674,4081035674,9thFloorAZ,1,Arizona
213,251449052,251449052,AdamDriggs,1,Arizona
214,977271571680145408,977271571680145408,DrDavidBrill,1,Arizona
215,19862640,19862640,jeffdial,1,Arizona
216,320293368,320293368,AdamKwasman,1,Arizona
217,135623073,135623073,standwithraul,1,Arizona
218,28819823,28819823,HarryEMitchell,1,Arizona
219,1082857592269897728,1082857592269897728,Supt_Hoffman,1,Arizona
220,411024392,411024392,votewarren,1,Arizona
221,466777434,466777434,RepLarkin,1,Arizona
222,15186725,15186725,seanbowie,1,Arizona
223,3058894022,3058894022,AZTreasurer,1,Arizona
224,529638758,529638758,bob_worsley,1,Arizona
225,621487665,621487665,BruceWheelerAZ,1,Arizona
226,102795158,102795158,EvaPutzova,1,Arizona
227,979140480096071680,979140480096071680,almaforarizona,1,Arizona
228,25955635,25955635,ld18dems,1,Arizona
229,744315872,744315872,VoteGiles,1,Arizona
230,900733878,900733878,azsba_GR,1,Arizona
231,281796440,281796440,salmoncongress,1,Arizona
232,1947721651,1947721651,Eileen_Klein,1,Arizona
233,486895422,486895422,RonBarberAZ,1,Arizona
234,23403105,23403105,ydaz,1,Arizona
235,825766521511088128,825766521511088128,JevinforAZ,1,Arizona
236,2579009659,2579009659,Bradley4AZ,1,Arizona
237,128707668,128707668,Amanda_Reeve,1,Arizona
238,21230289,21230289,rodneyglassman,1,Arizona
239,363952440,363952440,Sierra4AZ,1,Arizona
240,991472006406303744,991472006406303744,aaron4az,1,Arizona
241,63563043,63563043,Barton4Az,1,Arizona
242,1674709026,1674709026,LD24Dems,1,Arizona
243,76043920,76043920,RepJohnShadegg,1,Arizona
244,466758616,466758616,KarynforAzHouse,1,Arizona
245,36459535,36459535,LD18GOP,1,Arizona
246,1733015970,1733015970,PimaDems,1,Arizona
247,3070178473,3070178473,A_DLCC,1,Arizona
248,18251714,18251714,jamescita,1,Arizona
249,25640802,25640802,RosannaGabaldon,1,Arizona
250,71129590,71129590,Sara_Mueller,1,Arizona
251,772437438,772437438,SonnyBorrelli,1,Arizona
252,991013705658716165,991013705658716165,TeamDucey,1,Arizona
253,1335961452,1335961452,PinalGOP,1,Arizona
254,28006232,28006232,DavidGowan,1,Arizona
255,2335677686,2335677686,AZRobertMeza,1,Arizona
256,876647009259724801,876647009259724801,MaryMatiella,1,Arizona
257,233737858,233737858,SenRonJohnson,1,Wisconsin
258,829438176125083648,829438176125083648,AZLatinoLC,1,Arizona
259,1888170276,1888170276,RayCarrollAZ,1,Arizona
260,316723819,316723819,votemccomish,1,To Be Added
261,237112418,237112418,GrijalvaStaff,1,Arizona
262,871768526620700673,871768526620700673,Tiffany_Shedd,1,Arizona
263,957438396456083456,957438396456083456,PathForFreedom,1,Arizona
264,49749751,49749751,PCDemocrats,1,Arizona
265,1308169411,1308169411,LD25AZGOP,1,Arizona
266,1305990174,1305990174,LD23azgop,1,Arizona
267,1284504468,1284504468,LD2AZGOP,1,Arizona
268,917990859957817345,917990859957817345,realSteveGaynor,1,Arizona
269,1284513882,1284513882,LD3AZGOP,1,Arizona
270,1305974372,1305974372,ld18azgop,1,Arizona
271,27088513,27088513,myranda23,1,Arizona
272,1308201361,1308201361,ld27azgop,1,Arizona
273,107776340,107776340,jdhayworth2010,1,Arizona
274,1301133571,1301133571,LD10AZGOP,1,Arizona
275,135187049,135187049,RandyParraz,1,Arizona
276,981190375,981190375,ld26azgop,1,Arizona
277,2352629311,2352629311,HawleyMO,1,Missouri
278,1301163258,1301163258,LD12AZGOP,1,Arizona
279,1308198224,1308198224,LD28AZGOP,1,Arizona
280,966012919661019136,966012919661019136,barb4azcongress,1,Arizona
281,88745931,88745931,LD11GOP,1,Arizona
282,587711896,587711896,hydrickforaz,1,Arizona
283,783500249604186112,783500249604186112,AzC4C,1,Arizona
284,2354014098,2354014098,DemionClinco,1,Arizona
285,537917538,537917538,stephendolgos,1,Arizona
286,2172290095,2172290095,AdamforAZ,1,Arizona
287,3315546390,3315546390,TeamWardWest,1,Arizona
288,1308214658,1308214658,LD30AZGOp,1,Arizona
289,583505631,583505631,Norwood4AZ,1,Arizona
290,1679433204,1679433204,amy4arizona,1,Arizona
291,2167092396,2167092396,landrumtaylor,1,Arizona
292,433664838,433664838,IreneLittleton,1,Arizona
293,190382643,190382643,AZGOPdotorg,1,Arizona
294,42999928,42999928,jimkward,1,Arizona
295,175887643,175887643,CochiseGOP,1,Arizona
296,2780978684,2780978684,AZHSDA,1,Arizona
297,1301224302,1301224302,LD14AZGOP,1,Arizona
298,1576064862,1576064862,OFA_SOAZ,1,Arizona
299,903539172270456832,903539172270456832,adplatinocaucus,1,Arizona
300,618592087,618592087,angelaforAZ,1,Arizona
301,1010290244552454145,1010290244552454145,az_jan4,1,Arizona
302,189339138,189339138,MammothRepublic,1,Arizona
303,561786567,561786567,votejdavis,1,Arizona
304,486694111,486694111,SenJackReed,1,Rhode Island
305,1305954458,1305954458,ld15azgop,1,Arizona
306,912009419054923777,912009419054923777,BobMusselwhite,1,Arizona
307,31611298,31611298,jahimes,1,Connecticut
308,1360878006,1360878006,HeatherCaseyaz,1,Arizona
309,30354991,30354991,KamalaHarris,1,California
310,968650362,968650362,SenTomCotton,1,Arkansas
311,343041182,343041182,TomCottonAR,1,Arkansas
312,234469322,234469322,rep_stevewomack,1,Arkansas
313,2953974395,2953974395,RepFrenchHill,1,Arkansas
314,201079432,201079432,LtGovTimGriffin,1,Arkansas
315,39556712,39556712,MikeBeebeAR,1,Arkansas
316,29063765,29063765,ARGOP,1,Arkansas
317,48086014,48086014,chakafattah,1,To Be Added
318,48471287,48471287,ArkansasSenate,1,Arkansas
319,1068273911224094721,1068273911224094721,RepKatieHill,1,California
320,2852998461,2852998461,RepWesterman,1,Arkansas
321,22159841,22159841,MassAGO,1,Massachusetts
322,58520492,58520492,ArkDems,1,Arkansas
323,153489863,153489863,jasonrapert,1,Arkansas
324,67101073,67101073,ARSecofState,1,Arkansas
325,500184805,500184805,Bob_Ballinger,1,Arkansas
326,108117069,108117069,CollinsARK,1,Arkansas
327,33893221,33893221,DavyCarter,1,Arkansas
328,17068400,17068400,David_J_Sanders,1,Arkansas
329,50918998,50918998,Crawford4Cong,1,Arkansas
330,111671288,111671288,Boozman4AR,1,Arkansas
331,35026217,35026217,dismang,1,Arkansas
332,185925797,185925797,ARSenMissyIrvin,1,Arkansas
333,38712914,38712914,WI2Tweets,1,Wisconsin
334,1071402577,1071402577,SenatorFischer,1,Nebraska
335,373612602,373612602,arhousedems,1,Arkansas
336,453664934,453664934,ARHouseCaucus,1,Arkansas
337,342677019,342677019,bruce_westerman,1,Arkansas
338,50019863,50019863,RepStephenMeeks,1,Arkansas
339,193823350,193823350,RPAChairman,1,Arkansas
340,266618888,266618888,ArkansasCR,1,Arkansas
341,272069800,272069800,AlishaAnnCurtis,1,Arkansas
342,925812848537800706,925812848537800706,NicoleClowneyAR,1,Arkansas
343,23394127,23394127,CUARepublicans,1,To Be Added
344,937557852,937557852,RepWhitaker85,1,Arkansas
345,816683274076614656,816683274076614656,SenJohnKennedy,1,Louisiana
346,1740229652,1740229652,ElectFrench,1,Arkansas
347,18178768,18178768,Mark_Martin,1,Arkansas
348,107106071,107106071,BillHalter,1,Arkansas
349,3406696333,3406696333,ConnerforAR,1,Arkansas
350,1020507925,1020507925,RobinLundstrum,1,Arkansas
351,493722334,493722334,RepArmstrong37,1,Arkansas
352,525957664,525957664,TerryRice6,1,Arkansas
353,1325842705,1325842705,PryorForSenate,1,Arkansas
354,18234755,18234755,EdGarnerAR,1,Arkansas
355,1425763159,1425763159,JanaDellaRosa,1,Arkansas
356,87714473,87714473,blanche4senate,1,Arkansas
357,106884218,106884218,CATeaParty,1,California
358,267881918,267881918,MarkBiviano,1,Arkansas
359,1566174380,1566174380,NateSteel4AG,1,Arkansas
360,927761064414121984,927761064414121984,monicaball2018,1,Arkansas
361,86084103,86084103,GilbertBaker,1,Arkansas
362,110765509,110765509,Joyce4Congress,1,Arkansas
363,1118077410,1118077410,HendrixDems,1,Arkansas
364,258064385,258064385,FCGOP,1,Arkansas
365,121314132,121314132,Keet4Arkansas,1,Arkansas
366,331470439,331470439,FaulknerDems,1,Arkansas
367,75364211,75364211,SenPatRoberts,1,Kansas
368,436284180,436284180,RepAllenKerr,1,Arkansas
369,611403956,611403956,ARCollegeDems,1,Arkansas
370,34331194,34331194,SenKimHendren,1,Arkansas
371,760294783839375361,760294783839375361,ArkGreenParty,1,Arkansas
372,473239696,473239696,RepLoyMauch,1,Arkansas
373,358357084,358357084,SenPritchard,1,Arkansas
374,54001653,54001653,CraigheadGOP,1,Arkansas
375,310565030,310565030,DARPNM,1,New Mexico
376,1026521154440364032,1026521154440364032,demsoflonokeco,1,Arkansas
377,2384400776,2384400776,BadTomCotton,1,Arkansas
378,253844848,253844848,WaCoRepW,1,Arkansas
379,26820275,26820275,SenScottBrown,1,New Hampshire
380,112550562,112550562,mikemoore2010,1,Arkansas
381,904498200,904498200,AKRepublicans,1,To Be Added
382,301260984,301260984,SharpCoGOP,1,Arkansas
383,112571793,112571793,stevelowry2010,1,Arkansas
384,122197189,122197189,hxs01,1,Arkansas
385,11347122,11347122,GavinNewsom,1,California
386,476256944,476256944,SenFeinstein,1,California
387,21059255,21059255,tedlieu,1,California
388,19418459,19418459,JerryBrownGov,1,California
389,803694179079458816,803694179079458816,SenKamalaHarris,1,California
390,219429281,219429281,RepKinzinger,1,Illinois
391,27915028,27915028,AntonioSabatoJr,1,To Be Added
392,19739126,19739126,GOPLeader,1,California
393,22509548,22509548,DarrellIssa,1,California
394,17070113,17070113,MayorOfLA,1,California
395,133028836,133028836,AdamSchiff,1,California
396,19471123,19471123,TerryMcAuliffe,1,Virginia
397,248113252,248113252,RealOmarNavarro,1,California
398,949934436,949934436,TomSteyer,1,California
399,388555493,388555493,CondoleezzaRice,1,California
400,771152516,771152516,RoKhanna,1,California
401,24913074,24913074,RepSpeier,1,California
402,18497595,18497595,RPRC,1,California
403,37763479,37763479,StevePoizner,1,California
404,377609596,377609596,ericswalwell,1,California
405,38349184,38349184,CAgovernor,1,California
406,839226269627621376,839226269627621376,KatieHill4CA,1,California
407,27789237,27789237,HarleyRouda,1,California
408,617266600,617266600,katieporteroc,1,California
409,193732179,193732179,RepJudyChu,1,California
410,133832049,133832049,AGBecerra,1,California
411,3761576953,3761576953,JoinRocky,1,California
412,15428227,15428227,kevinomccarthy,1,California
413,1087073882220064768,1087073882220064768,PhilArballo2020,1,California
414,842072478834909184,842072478834909184,SecretarySonny,1,South Dakota
415,26703365,26703365,Scott_Wiener,1,California
416,30815935,30815935,kdeleon,1,California
417,1037321378,1037321378,RepMarkTakano,1,California
418,30216513,30216513,BradSherman,1,California
419,267938462,267938462,RepZoeLofgren,1,California
420,4515563482,4515563482,PhillyMayor,1,Pennsylvania
421,2927379996,2927379996,LondonBreed,1,California
422,249348006,249348006,RepAnnaEshoo,1,California
423,38254095,38254095,DorisMatsui,1,California
424,161411080,161411080,gracenapolitano,1,California
425,950783972,950783972,RepBera,1,California
426,3166120541,3166120541,MaxineWaters,1,California
427,236279233,236279233,NormaJTorres,1,California
428,110899711,110899711,CA_Dem,1,California
429,870453485984129028,870453485984129028,AjaforCongress,1,California
430,274440617,274440617,ACampaNajjar,1,California
431,1055730738,1055730738,RepLowenthal,1,California
432,19417197,19417197,CASenateDems,1,California
433,303861808,303861808,RepThompson,1,California
434,27532984,27532984,ToddGloria,1,California
435,816298918468259841,816298918468259841,RepRoKhanna,1,California
436,88806753,88806753,RepGaramendi,1,California
437,816833925456789505,816833925456789505,RepBarragan,1,California
438,15986949,15986949,BuzzPatterson,1,California
439,385429543,385429543,RepMcNerney,1,California
440,1285266390,1285266390,GovPressOffice,1,California
441,52180914,52180914,allontheline_ca,1,California
442,15966258,15966258,CAGOP,1,California
443,965004924370079744,965004924370079744,ShahidForChange,1,California
444,16583468,16583468,RepMikeHonda,1,California
445,432771620,432771620,RepSusanDavis,1,California
446,82489457,82489457,AlexPadilla4CA,1,California
447,828473644640718848,828473644640718848,TheRealJohnHCox,1,California
448,1069124515,1069124515,RepLaMalfa,1,California
449,210833051,210833051,BuffyWicks,1,California
450,22545491,22545491,KenCalvert,1,California
451,1222257180,1222257180,RepCardenas,1,California
452,245451804,245451804,RepJimCosta,1,California
453,2201782562,2201782562,CityAttorneyLA,1,California
454,10378382,10378382,DavidChiu,1,California
455,1200043633,1200043633,Rendon63rd,1,California
456,1128514404,1128514404,RepDavidValadao,1,California
457,38707559,38707559,toniatkins,1,California
458,211588974,211588974,SenatorKirk,1,Illinois
459,11651202,11651202,SteveDaines,1,Montana
460,1074412920,1074412920,RepPaulCook,1,California
461,179615493,179615493,JohnChiangCA,1,California
462,50371921,50371921,LAdemocrats,1,California
463,751902676011479040,751902676011479040,ApplegateCA49,1,California
464,18027450,18027450,carldemaio,1,California
465,339852137,339852137,SupJaniceHahn,1,California
466,87048122,87048122,lanheechen,1,California
467,2968007206,2968007206,RepDeSaulnier,1,California
468,398193180,398193180,JimmyGomezCA,1,California
469,414436134,414436134,BLeeForCongress,1,California
470,1072134139560620033,1072134139560620033,RepMikeLevin,1,California
471,931567118545330176,931567118545330176,MacMcKinseyIV,1,California
472,40758481,40758481,AssemblymanJeff,1,California
473,464431854,464431854,DavidCamposSF,1,California
474,3018670151,3018670151,RepPeteAguilar,1,California
475,1004956382,1004956382,ICRicardoLara,1,California
476,869678899726237697,869678899726237697,MichaelKotick,1,California
477,2377732207,2377732207,HildaSolis,1,California
478,1040931031,1040931031,HartsonForCA,1,California
479,292990703,292990703,RepLoisCapps,1,California
480,565469671,565469671,XavierBecerra,1,California
481,15022633,15022633,Dennis_Kucinich,1,Ohio
482,18916061,18916061,EricBauman,1,California
483,18640992,18640992,fionama,1,California
484,1571456322,1571456322,LorenaAD80,1,California
485,438665212,438665212,JoshHarder,1,California
486,2355919591,2355919591,YoungKimCA,1,California
487,31035182,31035182,MarkLeno,1,California
488,816157667882373120,816157667882373120,RepCarbajal,1,California
489,184440525,184440525,RobBonta,1,California
490,253769656,253769656,Evan_Low,1,California
491,2904757123,2904757123,SFyimby,1,California
492,101941344,101941344,IanCalderon,1,California
493,68824441,68824441,SenateRepCaucus,1,California
494,32304094,32304094,CAYoungDems,1,California
495,227109533,227109533,AlvarezSD,1,California
496,607332953,607332953,WVGovernor,1,West Virginia
497,64295441,64295441,ilike_mike,1,California
498,796736612554117120,796736612554117120,RepJimmyPanetta,1,California
499,334894942,334894942,JaredHuffman,1,California
500,492476220,492476220,BrianDahleCA,1,California
501,1526148606,1526148606,SheridanCA42,1,California
502,2343386431,2343386431,BenAllenCA,1,California
503,780889391522717696,780889391522717696,DSA_SF,1,California
504,815985039485837312,815985039485837312,RepLouCorrea,1,California
505,201148166,201148166,SenHannahBeth,1,California
506,109579534,109579534,EliseStefanik,1,New York
507,63650107,63650107,TeamIssa,1,California
508,809453401125765120,809453401125765120,SenToniAtkins,1,California
509,17721573,17721573,Ash_Kalra,1,California
510,875360565425831936,875360565425831936,drhanskeirstead,1,California
511,48219458,48219458,DaveMinCA,1,California
512,388540227,388540227,KristinOlsenCA,1,California
513,403081467,403081467,AGKamalaHarris,1,California
514,1080986167003230208,1080986167003230208,RepGilCisneros,1,California
515,111375336,111375336,Jimbealljr,1,California
516,142510630,142510630,IsadoreHall,1,California
517,45840174,45840174,KenPaxtonTX,1,Texas
518,338652300,338652300,AnnMRavel,1,California
519,21370475,21370475,brandihoffine,1,California
520,521731529,521731529,JackieSpeier,1,California
521,144756663,144756663,SpeakerPerez,1,California
522,882843534750961664,882843534750961664,TJCoxCongress,1,California
523,971130219913388032,971130219913388032,WeStandWSeniors,1,California
524,2190974046,2190974046,JovankaBeckles,1,California
525,1080875913926139910,1080875913926139910,RepTjCox,1,California
526,20078631,20078631,MarieWaldron75,1,California
527,171972003,171972003,Steve_Glazer,1,California
528,18973663,18973663,kevinmullin,1,California
529,2974648323,2974648323,SteveKnight25,1,California
530,2964174925,2964174925,SenatorLeyva,1,California
531,328679423,328679423,TammyforIL,1,Illinois
532,942098814,942098814,LASDBrink,1,California
533,388535773,388535773,BMaienschein,1,California
534,3162078366,3162078366,HenrySternCA,1,California
535,55685994,55685994,hertzieLA,1,California
536,2343970081,2343970081,BillDoddCA,1,California
537,68307443,68307443,JimWoodAD2,1,California
538,712892347,712892347,GeneralRoth,1,California
