,id,id_str,screen_name,confirmed_politician,state
0,986781648,986781648,jeffsessions,1,Alabama
1,93351287,93351287,DevinPandy,1,Georgia
2,771105905538535424,771105905538535424,ChrisBishRE,1,California
3,914815520842616834,914815520842616832,NancyMace,1,South Carolina
4,1081292958048153601,1081292958048153600,Funk4Congress,1,Illinois
5,22054391,22054391,JoshPade,1,Wisconsin
6,1159481372270039041,1159481372270039040,LacyforCongress,1,Texas
7,1124044084669288450,1124044084669288448,TonyGonzales4TX,1,Texas
8,98471035,98471035,Liz_Cheney,1,Wyoming
9,1278514055729360897,1278514055729360896,for_teague,1,Texas
10,1223772796674871302,1223772796674871296,BillforPA14,1,Pennsylvania
11,1163837390777212928,1163837390777212928,gadeforvirginia,1,Virginia
12,292594517,292594517,ScottPetersSD,1,California
13,1172910137738182662,1172910137738182656,jennybell2020,1,Ohio
14,3431000296,3431000296,VoteForTrey,1,Indiana
15,1080477288955826176,1080477288955826176,RepMarkGreen,1,Tennessee
16,1088909194764476416,1088909194764476416,bimal2020,1,Texas
17,612875602,612875602,ElainesEco,1,Texas
18,549579841,549579841,jamie_raskin,1,Maryland
19,65707359,65707359,CaptMarkKelly,1,Arizona
20,1239754030429212673,1239754030429212672,Noelle4TN,1,Tennessee
21,1075830599007510535,1075830599007510528,RepPeteStauber,1,Minnesota
22,1058917562,1058917562,RepDerekKilmer,1,Washington
23,1169379667960324103,1169379667960324096,Lenzi4Congress,1,Illinois
24,14572431,14572431,EstherJoyKing,1,Illinois
25,960962340,960962340,RepAndyHarrisMD,1,Maryland
26,170341758,170341758,Electdavidscott,1,Georgia
27,2266676155,2266676155,tommcdermottjr,1,Indiana
28,1207859686520885250,1207859686520885248,myarmstrongtx,1,Texas
29,1155335864,1155335864,RepDonaldPayne,1,New Jersey
30,806583915012046854,806583915012046848,RepDrewFerguson,1,Georgia
31,563471310,563471310,TroyNehls,1,Texas
32,935033864,935033864,RepRichHudson,1,North Carolina
33,870453485984129028,870453485984129024,AjaforCongress,1,California
34,1189206039335276544,1189206039335276544,tandon4congress,1,California
35,898787903609765890,898787903609765888,Yvette4congress,1,New Mexico
36,21406834,21406834,SenMarkey,1,Massachusetts
37,947178108108423168,947178108108423168,Ronda4Congress,1,California
38,587866687,587866687,BobLancia,1,Rhode Island
39,1137141960995745795,1137141960995745792,FloydMcLendon,1,Texas
40,972138708689391617,972138708689391616,JoeProfitGA_06,1,Georgia
41,336924420,336924420,Tariq_Shabazz_,1,Ohio
42,1138886434478182401,1138886434478182400,KimMangone,1,California
43,950758571821629441,950758571821629440,DanLipinski,1,Illinois
44,1224374974561116160,1224374974561116160,VoteRobJordan,1,Pennsylvania
45,715271442401628160,715271442401628160,JanForCongress,1,Texas
46,248820306,248820306,TheWayneKing,1,North Carolina
47,722859119510573056,722859119510573056,eddiejmauro,1,Iowa
48,305216911,305216911,RepBobbyRush,1,Illinois
49,22812754,22812754,RepGregoryMeeks,1,New York
50,1185738917435314176,1185738917435314176,monica4congress,1,Texas
51,1176511157592412160,1176511157592412160,EverlyForIowa,1,Iowa
52,829061809135030272,829061809135030272,DelgadoforNY19,1,New York
53,1163458504033746945,1163458504033746944,utam_paul,1,Maryland
54,1192930146468220928,1192930146468220928,blandfortexas,1,Texas
55,233949261,233949261,RepHuizenga,1,Michigan
56,1096059529,1096059529,SenatorRisch,1,Idaho
57,1211765015700590592,1211765015700590592,SarkarforCD4,1,North Carolina
58,229197216,229197216,RepDavid,1,Arizona
59,38960144,38960144,vgescobar,1,Texas
60,977452270228049920,977452270228049920,ElectVentura,1,Illinois
61,37820650,37820650,DePasqualePA,1,Pennsylvania
62,477223342,477223342,reschenthaler,1,Pennsylvania
63,1102728111836270592,1102728111836270592,Stevens_Orozco,1,Texas
64,145292853,145292853,GaryPeters,1,Michigan
65,1196635758276177920,1196635758276177920,Citlaly4Nevada,1,Nevada
66,1204145611131498499,1204145611131498496,SimaforTX,1,Texas
67,2376352563,2376352563,jraymol,1,Florida
68,1025872324464205824,1025872324464205824,Maraforindiana,1,Indiana
69,1193304995787165697,1193304995787165696,Reddy4Congress,1,Texas
70,1080515866255593472,1080515866255593472,RepArmstrongND,1,North Dakota
71,2237925464,2237925464,CarlForAlabama,1,Alabama
72,18197328,18197328,RogerWilliamsTX,1,Texas
73,1339931490,1339931490,RepRobinKelly,1,Illinois
74,2970462034,2970462034,RepKathleenRice,1,New York
75,829828033674555393,829828033674555392,EricEarly_CA,1,California
76,1097923385445761027,1097923385445761024,IkeMcCorkle,1,Colorado
77,1190096995039399936,1190096995039399936,annemariewardaz,1,Arizona
78,1886919373,1886919373,HowardSteele5,1,Texas
79,515736574,515736574,PascrellforNJ,1,New Jersey
80,950952511556538368,950952511556538368,sharicedavids,1,Kansas
81,906007284374835200,906007284374835200,ElectLong,1,Washington
82,237750442,237750442,RepSteveChabot,1,Ohio
83,57652432,57652432,AshaCastleberry,1,New York
84,1177677191296905216,1177677191296905216,KarlGentles,1,Arizona
85,1274852794206388225,1274852794206388224,RepJamesComer,1,Kentucky
86,166414119,166414119,elisa1121,1,New Mexico
87,872156132688711681,872156132688711680,LaurenUnderwood,1,Illinois
88,2500750611,2500750611,AntoinePierce,1,Louisiana
89,148017711,148017711,collincpeterson,1,Minnesota
90,1243618934059925505,1243618934059925504,HamiltonforKS,1,Kansas
91,1241119632137654273,1241119632137654272,ForHewett,1,Washington
92,1065332748985004032,1065332748985004032,FSWInTheHouse,1,Florida
93,1084182368800387072,1084182368800387072,Richards4Iowa,1,Iowa
94,36967061,36967061,ChrisMeyyur,1,Maryland
95,1094602974087860224,1094602974087860224,FriendsHarvey,1,Pennsylvania
96,1211735619333808128,1211735619333808128,KistnerCongress,1,Minnesota
97,479017220,479017220,hakeem_jeffries,1,New York
98,1188584235688484865,1188584235688484864,Hope_IN8,1,Indiana
99,1158480873878118403,1158480873878118400,DavidRichterNJ,1,New Jersey
100,952540201,952540201,DeGette5280,1,Colorado
101,1029094268542099457,1029094268542099456,Lancegooden,1,Texas
102,1197342596198105088,1197342596198105088,BishForCongress,1,California
103,16669896,16669896,Ellars,1,California
104,2533193567,2533193567,SiebeforORD1,1,Oregon
105,1091163955278405635,1091163955278405632,KnolesMichael,1,Montana
106,53442330,53442330,gomcdermott,1,Indiana
107,23775782,23775782,SteveChabot,1,Ohio
108,558769636,558769636,RepBonamici,1,Oregon
109,187781005,187781005,amk4956,1,Nebraska
110,1170029237165682689,1170029237165682688,Caldwell_CA24,1,California
111,702601370344402944,702601370344402944,andybiggs4az,1,Arizona
112,872148729184362497,872148729184362496,DrPaulGosar,1,Arizona
113,116550979,116550979,martinlemelle,1,Louisiana
114,51228911,51228911,RepMikeTurner,1,Ohio
115,1080851152151953410,1080851152151953408,RepJoshHarder,1,California
116,1206227149,1206227149,repmarkpocan,1,Wisconsin
117,1201670995435646976,1201670995435646976,laurenboebert,1,Colorado
118,1185068851416961024,1185068851416961024,Goble4Congress,1,Florida
119,1233395533064044547,1233395533064044544,Justin_Tuthill,1,Vermont
120,130714799,130714799,MorganGriffith,1,Virginia
121,81207735,81207735,JohnsonLeads,1,Ohio
122,750402695652073472,750402695652073472,Asusena4TX,1,Texas
123,88227328,88227328,PeterLiuCAGov18,1,California
124,3389296557,3389296557,TomTiffanyWI,1,Wisconsin
125,1262536461670395905,1262536461670395904,Meg4Congress,1,Tennessee
126,235190657,235190657,RepChuck,1,Tennessee
127,1124467465516453890,1124467465516453888,VOTEACOSTA2020,1,Florida
128,1186158983901376512,1186158983901376512,Tutora2020,1,Arizona
129,1119276909278453761,1119276909278453760,NeeseForOK5,1,Oklahoma
130,11651202,11651202,SteveDaines,1,Montana
131,848591867092410368,848591867092410368,joangreeneaz,1,Arizona
132,1099048174528937985,1099048174528937984,cathycarrgcac,1,Texas
133,211420609,211420609,RepSteveStivers,1,Ohio
134,195898927,195898927,PaulBrounforGA,1,Georgia
135,41225640,41225640,SuzanDelBene,1,Washington
136,605465216,605465216,DR_LIH_YOUNG,1,Maryland
137,88806753,88806753,RepGaramendi,1,California
138,55677432,55677432,BillCassidy,1,Louisiana
139,18773159,18773159,RepScottPerry,1,Pennsylvania
140,1255593470116474880,1255593470116474880,tomzmich2020,1,New York
141,1134565624854831107,1134565624854831104,MXavierCarrigan,1,Ohio
142,1139607716941500417,1139607716941500416,SaraGideon,1,Maine
143,982970992828940292,982970992828940288,JoyceBentleyCD1,1,Nevada
144,1188224748494434304,1188224748494434304,NewbyOH15,1,Ohio
145,1127391888523300865,1127391888523300864,SWFLMom2020,1,Florida
146,4002888226,4002888226,sjl4hrc,1,Texas
147,731616058495389696,731616058495389696,TedraCobb,1,New York
148,1204822874848186369,1204822874848186368,JaromeBellVA,1,Virginia
149,1080277407867772930,1080277407867772928,RepAndyLevin,1,Michigan
150,881222783170228224,881222783170228224,Carolyn4GA7,1,Georgia
151,875377070465044481,875377070465044480,thisisderks,1,Missouri
152,834069080,834069080,RepDavidRouzer,1,North Carolina
153,398094100,398094100,ReneeUnterman,1,Georgia
154,3107996233,3107996233,ElectLaHood,1,Illinois
155,1115991293753212934,1115991293753212928,Raborn4Congress,1,Illinois
156,1158012642,1158012642,SteelInsights,1,Georgia
157,1194329401271435265,1194329401271435264,MvgaUs,1,Virginia
158,727406126,727406126,BillHightowerAL,1,Alabama
159,1129866000520962051,1129866000520962048,Rush4Congress,1,Illinois
160,1180119371026448388,1180119371026448384,Jimprudenforco1,1,Florida
161,1191864003829608448,1191864003829608448,MarylandNickG,1,Maryland
162,810018363153870848,810018363153870848,JenniferForIN5,1,Indiana
163,32407106,32407106,sarahartweir,1,Kansas
164,1167174850479316996,1167174850479316992,DemandDanielAZ,1,Arizona
165,1208536577233817601,1208536577233817600,hollis4congress,1,Texas
166,1286141385234579456,1286141385234579456,RickLaibfor11,1,Illinois
167,310310133,310310133,RepStephenLynch,1,Massachusetts
168,1103784690241232902,1103784690241232896,DetempleCliff,1,Wisconsin
169,281540744,281540744,RepWebster,1,Florida
170,784965392,784965392,Gwen4Congress,1,Wisconsin
171,1179018323935334400,1179018323935334400,DaleCraftsME,1,Maine
172,313971140,313971140,RMCadena,1,Texas
173,774003095617634304,774003095617634304,JeffGormanMRY,1,California
174,1166026657309876225,1166026657309876224,Fletcher4_TX24,1,Texas
175,2543742324,2543742324,Tcardenas,1,California
176,1247958910025203712,1247958910025203712,ScottFranklinFL,1,Florida
177,17614788,17614788,OShea4Congress,1,North Carolina
178,700359998,700359998,JennieLouLeeder,1,Texas
179,1124665360823848961,1124665360823848960,joecollins43rd,1,California
180,1190973879784747008,1190973879784747008,Antone_MN,1,Minnesota
181,1150590879788404736,1150590879788404736,WilliamForGA4,1,Georgia
182,21061366,21061366,Andy_Levin,1,Michigan
183,975577002764849153,975577002764849152,SarahforUs,1,Pennsylvania
184,892090350822711296,892090350822711296,votevandermaas,1,Idaho
185,3317799825,3317799825,RepTrentKelly,1,Mississippi
186,24195214,24195214,janschakowsky,1,Illinois
187,980901699589046272,980901699589046272,realPaulJRomero,1,Oregon
188,783792992,783792992,IlhanMN,1,Minnesota
189,1219034202768842755,1219034202768842752,ElectMojo,1,Kentucky
190,15773898,15773898,tommcclintock,1,California
191,1167587134712307719,1167587134712307712,swaffarcongress,1,Florida
192,1229538426019614722,1229538426019614720,TobinUsSenate,1,Kentucky
193,2249022318,2249022318,Babin4Congress,1,Texas
194,461720085,461720085,joekennedy,1,Massachusetts
195,309070309,309070309,MarkPocan,1,Wisconsin
196,381152398,381152398,RepTerriSewell,1,Alabama
197,20879626,20879626,CoryGardner,1,Colorado
198,1187835922118787073,1187835922118787072,lavern_spicer,1,Florida
199,993544147175952384,993544147175952384,votesamuelwill1,1,Texas
200,19726613,19726613,SenatorCollins,1,Maine
201,950733136081670144,950733136081670144,Vennia4Congress,1,Florida
202,602919981,602919981,SusieLeeNV,1,Nevada
203,25292688,25292688,TheDanaBarrett,1,Georgia
204,1159948852813676544,1159948852813676544,Whittney2020,1,Michigan
205,1014819282226728963,1014819282226728960,VoteHafner,1,Wyoming
206,80901183,80901183,marlalivengood,1,California
207,76132891,76132891,CongMikeSimpson,1,Idaho
208,1108211431311327232,1108211431311327232,FCV2020Campaign,1,Texas
209,1201511874103255040,1201511874103255040,Boor4C,1,Wisconsin
210,1080830346915209216,1080830346915209216,RepTorresSmall,1,New Mexico
211,1179459319412281345,1179459319412281344,HowardSteele20,1,Texas
212,30540789,30540789,montaga,1,New York
213,882843534750961664,882843534750961664,TJCoxCongress,1,California
214,768476384540954624,768476384540954624,adembunkeddeko,1,New York
215,912009419054923777,912009419054923776,BobMusselwhite,1,Arizona
216,880453497921122305,880453497921122304,DrMGosnell,1,Maryland
217,1141715874912620544,1141715874912620544,KathleenforUtah,1,Utah
218,1183027021535940613,1183027021535940608,Tawnja4Congress,1,Minnesota
219,1216104257989963776,1216104257989963776,CliffBentz,1,Oregon
220,1071510578190053381,1071510578190053376,ElisaCardnell,1,Texas
221,1080894931311431682,1080894931311431680,RepDanCrenshaw,1,Texas
222,3298708805,3298708805,Booker4KY,1,Kentucky
223,796736612554117120,796736612554117120,RepJimmyPanetta,1,California
224,4069841354,4069841354,DwightEvansPA,1,Pennsylvania
225,3237898542,3237898542,carbajalsalud,1,California
226,1010616057932013571,1010616057932013568,VoteBrendaJones,1,Michigan
227,51858290,51858290,joshuascottca32,1,California
228,234469322,234469322,rep_stevewomack,1,Arkansas
229,911794504973246464,911794504973246464,montsenyt,1,Missouri
230,1189022542251659264,1189022542251659264,votegabi,1,Michigan
231,2905628517,2905628517,MoeBrownSC,1,South Carolina
232,910954346187239425,910954346187239424,DrGaryWegman,1,Pennsylvania
233,23764160,23764160,RandyFeenstra,1,Iowa
234,1046562319902240768,1046562319902240768,NikkaGOP,1,California
235,487936007,487936007,Love4Congress,1,New York
236,21509894,21509894,DavidSchweikert,1,Arizona
237,1912799826,1912799826,jdanbishop,1,North Carolina
238,808416682972770304,808416682972770304,RepOHalleran,1,Arizona
239,1706063484,1706063484,Matt4GA,1,Georgia
240,617266600,617266600,katieporteroc,1,California
241,438059409,438059409,DavidBuchwald,1,New York
242,4049197462,4049197462,LisaBRochester,1,Delaware
243,1239733382554300421,1239733382554300416,Leon4Congress,1,Virginia
244,4632984534,4632984534,VoteVicente,1,Texas
245,823552974253342721,823552974253342720,RepAnthonyBrown,1,Maryland
246,1126176326925393926,1126176326925393920,AnthonyFeig,1,Michigan
247,35594198,35594198,QuinnNystrom,1,Minnesota
248,1127949384828817408,1127949384828817408,StephLSchmid,1,New Jersey
249,67673013,67673013,MDillard_Smith,1,Georgia
250,950497913116995584,950497913116995584,ElysabethBritt,1,Oklahoma
251,976969338,976969338,RepDaveJoyce,1,Ohio
252,750046943905058816,750046943905058816,DebbieforFL,1,Florida
253,134614170,134614170,erichanke,1,Texas
254,880850093548687360,880850093548687360,HornForCongress,1,Oklahoma
255,1079769536730140672,1079769536730140672,RepRashida,1,Michigan
256,317560731,317560731,katejbolz,1,Nebraska
257,1221468374699520003,1221468374699520000,CathyCongress,1,New York
258,996460327108673537,996460327108673536,realTyJensen,1,Utah
259,789589927277105152,789589927277105152,sgt_pennie,1,Texas
260,816833925456789505,816833925456789504,RepBarragan,1,California
261,572253093,572253093,PhilDoddsfl03,1,Florida
262,1609364557,1609364557,AlmaforCongress,1,North Carolina
263,258201948,258201948,BBGoddess13,1,Oregon
264,913308968809672705,913308968809672704,realannapaulina,1,Florida
265,15261298,15261298,ReidfromMn,1,Minnesota
266,129259273,129259273,Steve4Kansas,1,Kansas
267,1061310112013434882,1061310112013434880,RepDeanPhillips,1,Minnesota
268,4541945415,4541945415,markjpowell2,1,Indiana
269,1203075989661736962,1203075989661736960,HendersonForFL,1,Florida
270,827526747864211456,827526747864211456,AnthonyFelixJr,1,California
271,1189190536147554306,1189190536147554304,JacobCongress,1,California
272,58680496,58680496,JustDerwin,1,North Carolina
273,1267841066335682562,1267841066335682560,RepTiffany,1,Wisconsin
274,1189388907135324160,1189388907135324160,RebaForCongress,1,Florida
275,3320699257,3320699257,Casper4Colorado,1,Colorado
276,926831521,926831521,jannquell4GA13,1,Georgia
277,1200451909406121984,1200451909406121984,SenatorLoeffler,1,Georgia
278,14573926,14573926,MikeLevin,1,California
279,1143272853997051906,1143272853997051904,ChrisCox2020,1,South Carolina
280,50065821,50065821,revrubendiaz,1,New York
281,1168709089758720000,1168709089758720000,OpelaMichael,1,Wisconsin
282,1247612029,1247612029,RitchieTorres,1,New York
283,947764365507342336,947764365507342336,Collias4NC11,1,North Carolina
284,937879749321461762,937879749321461760,js4uscongress,1,Minnesota
285,1208212345694162944,1208212345694162944,victorfortexas,1,Texas
286,3221990179,3221990179,hickman_samuel,1,Mississippi
287,961312723035394048,961312723035394048,marygayscanlon,1,Pennsylvania
288,1729773254,1729773254,JimHagedornMN,1,Minnesota
289,218292287,218292287,gregstantonaz,1,Arizona
290,34715823,34715823,DebbieLesko,1,Arizona
291,1122934522134315009,1122934522134315008,MichelleSteelCA,1,California
292,482450423,482450423,MarthaMcSally,1,Arizona
293,388247614,388247614,JimOberweis,1,Illinois
294,2554870803,2554870803,LuetkemeyerB,1,Missouri
295,97963837,97963837,JaimeForUSRep,1,Washington
296,230493121,230493121,majorstephent,1,Washington
297,15016599,15016599,Afine,1,New York
298,1234216352308777003,1234216352308776960,WelchforCongess,1,South Carolina
299,69006939,69006939,AlanKhazei,1,Massachusetts
300,22481727,22481727,jillpcarter,1,Maryland
301,955598085526360064,955598085526360064,VoteCasten,1,Illinois
302,56864092,56864092,RepMikeQuigley,1,Illinois
303,1222586478,1222586478,Angelica4CA,1,California
304,1138076821533155328,1138076821533155328,JamaalBowmanNY,1,New York
305,1201944124556886016,1201944124556886016,VoteGetroElize,1,California
306,784098236,784098236,kishineff,1,California
307,1078741899572240384,1078741899572240384,RepRussFulcher,1,Idaho
308,21837858,21837858,seanfeucht,1,California
309,4205133682,4205133682,GReschenthaler,1,Pennsylvania
310,816284664658874368,816284664658874368,RepArrington,1,Texas
311,18230026,18230026,timothykelly,1,Michigan
312,1145133115649744897,1145133115649744896,BobPattersonSJ,1,New Jersey
313,838462994,838462994,JamesComer,1,Kentucky
314,1107149514970972163,1107149514970972160,MelissaMechell1,1,Texas
315,2659540369,2659540369,jackwymanTX,1,Texas
316,947532584916959233,947532584916959232,audrey4congress,1,California
317,1171467698405924864,1171467698405924864,JonAzDistrict5,1,Arizona
318,1140648348,1140648348,RepDWStweets,1,Florida
319,1140174583959605248,1140174583959605248,DrCameronWebb,1,Virginia
320,1194049130110365696,1194049130110365696,VoteTDanBaker,1,Maryland
321,735594823,735594823,jamesedharper,1,Indiana
322,1179147676631392257,1179147676631392256,JanetBarresiOK,1,Oklahoma
323,939221794795515904,939221794795515904,BlankenbekerNH,1,New Hampshire
324,1356368317,1356368317,Nate_McMurray,1,New York
325,54259132,54259132,mattmayberrynh,1,New Hampshire
326,40733893,40733893,gavinrollins,1,Florida
327,3695759352,3695759352,RebeccaforWA,1,Washington
328,587100576,587100576,garretgraves,1,Louisiana
329,1110652456893988864,1110652456893988864,RebeccaWoodNV,1,Nevada
330,15874918,15874918,leezeldin,1,New York
331,3018670151,3018670151,RepPeteAguilar,1,California
332,24810622,24810622,LJHolloway,1,Florida
333,757862089,757862089,NMalliotakis,1,New York
334,1080986167003230208,1080986167003230208,RepGilCisneros,1,California
335,236511574,236511574,SenGaryPeters,1,Michigan
336,40584212,40584212,petrusadrian,1,Maryland
337,816012124505931780,816012124505931776,RepDavidKustoff,1,Tennessee
338,855406583924363264,855406583924363264,JohnMcGuire4VA,1,Virginia
339,1235984397368606720,1235984397368606720,joanna4oregon,1,Oregon
340,305620929,305620929,Call_Me_Dutch,1,Maryland
341,1129270212078055426,1129270212078055424,cwesleymorgan,1,Kentucky
342,35128516,35128516,shandonphan,1,Texas
343,958786718513160192,958786718513160192,CheleFarley,1,New York
344,146529195,146529195,kimfcoleman,1,Utah
345,25119311,25119311,themedicarelady,1,Florida
346,1166373082208112640,1166373082208112640,Kunkel4Congress,1,West Virginia
347,1214272615021285381,1214272615021285376,AC4Congress2020,1,Florida
348,1160914592870150146,1160914592870150144,Ike4CO,1,Colorado
349,2955485182,2955485182,SenatorRounds,1,South Dakota
350,1271289655107874818,1271289655107874816,WenstrupforLA,1,Louisiana
351,252819323,252819323,RepTomReed,1,New York
352,967145325881319425,967145325881319424,delina4az,1,Arizona
353,146099856,146099856,TimWalberg,1,Michigan
354,1072134139560620033,1072134139560620032,RepMikeLevin,1,California
355,993153006,993153006,RodneyDavis,1,Illinois
356,1162885975724449793,1162885975724449792,JjStitt,1,Oklahoma
357,50789200,50789200,electadamsmith,1,Washington
358,1174806500084256769,1174806500084256768,JoeCalNYC,1,New York
359,2861616083,2861616083,USRepGaryPalmer,1,Alabama
360,891863018195300353,891863018195300352,Paula_Overby,1,Minnesota
361,1177987198131429378,1177987198131429376,LynzforCongress,1,Missouri
362,1092782048157331456,1092782048157331456,GregMeeksNYC,1,New York
363,1058345042,1058345042,RepTomRice,1,South Carolina
364,1253046119292186624,1253046119292186624,CollisDr,1,Minnesota
365,1220399177684750337,1220399177684750336,ReynoldsforUs,1,Oregon
366,1114738242971209728,1114738242971209728,michael_muscato,1,Arizona
367,1250946851060109313,1250946851060109312,joshelliott4cd1,1,Nevada
368,2438826457,2438826457,rldeming3,1,Mississippi
369,821961495726551040,821961495726551040,becongress,1,Hawaii
370,875709445304721410,875709445304721408,BohrenJensen,1,Mississippi
371,957475625236815872,957475625236815872,brianlmaryott,1,California
372,826589191412862976,826589191412862976,JoeCunninghamSC,1,South Carolina
373,1232034343104794624,1232034343104794624,HembreeGA,1,Georgia
374,1203716141060968448,1203716141060968448,lemmonscongress,1,Indiana
375,1083448909,1083448909,RepFilemonVela,1,Texas
376,78445977,78445977,GerryConnolly,1,Virginia
377,117839957,117839957,Hickenlooper,1,Colorado
378,1069636653353000962,1069636653353000960,RepSusanWild,1,Pennsylvania
379,926810064,926810064,SenatorBrakey,1,Maine
380,1165009592423780353,1165009592423780352,Hinton4Matt,1,Texas
381,13491312,13491312,RepTimRyan,1,Ohio
382,188403766,188403766,Foster4Congress,1,Illinois
383,1219572195028094976,1219572195028094976,JoeyOsborneNC11,1,North Carolina
384,845348489777332229,845348489777332224,_SemaHernandez_,1,Texas
385,15759182,15759182,LeonBenjamin,1,Virginia
386,43986986,43986986,BeraForCongress,1,California
387,931566346164424706,931566346164424704,DougSayers2,1,Maryland
388,1170157823247998976,1170157823247998976,Stef4Congress,1,Illinois
389,1169399788539928576,1169399788539928576,FitzgeraldForWI,1,Wisconsin
390,3154232600,3154232600,MicheleNixNC,1,North Carolina
391,242557449,242557449,joelbnewbyiii,1,Ohio
392,913415985591439362,913415985591439360,GenDonBolduc,1,New Hampshire
393,295712099,295712099,Buddy_Carter,1,Georgia
394,1202691248924086281,1202691248924086272,Hasani4Progress,1,Texas
395,1061782407211311105,1061782407211311104,VoteForBetts,1,Virginia
396,1117775999918333953,1117775999918333952,LewisforAL,1,Alabama
397,1154495479213940757,1154495479213940736,BethforCongress,1,New York
398,313719282,313719282,bradwenstrup,1,Ohio
399,1115666018393657344,1115666018393657344,KianiGardner,1,Alabama
400,193441812,193441812,PramilaJayapal,1,Washington
401,2355919591,2355919591,YoungKimCA,1,California
402,1113887175211405320,1113887175211405312,PringleforAL01,1,Alabama
403,1254867879679471626,1254867879679471616,KristyThripp,1,Florida
404,939963705978249217,939963705978249216,MitranoForNY23,1,New York
405,710512124213207041,710512124213207040,kennethfmorgan,1,Ohio
406,953039774570418176,953039774570418176,WillCunningham,1,New Jersey
407,50152441,50152441,RepMcClintock,1,California
408,1181735694072459264,1181735694072459264,JessforDelaware,1,Delaware
409,1192172511666028545,1192172511666028544,Thomas4Texas,1,Texas
410,1199043205829931008,1199043205829931008,ReneeSwann4TX,1,Texas
411,2863210809,2863210809,sendavidperdue,1,Georgia
412,29495695,29495695,KLoeffler,1,Georgia
413,4304448314,4304448314,CongBoyle,1,Pennsylvania
414,1165040010401374209,1165040010401374208,ClaireChaseNM,1,New Mexico
415,2814433071,2814433071,TimsDesiree,1,Ohio
416,1072158357237174272,1072158357237174272,RepBenCline,1,Virginia
417,174446037,174446037,CollforCongress,1,Maryland
418,1110565609505505281,1110565609505505280,RussForUs2020,1,New Jersey
419,4212470319,4212470319,LloydSmuckerPA,1,Pennsylvania
420,3416719217,3416719217,MDowns4Congress,1,Virginia
421,1205693903929655297,1205693903929655296,VoteEdCohen,1,Nevada
422,73754019,73754019,harrisonjaime,1,South Carolina
423,33576489,33576489,RepBrianHiggins,1,New York
424,1880674038,1880674038,USRepKCastor,1,Florida
425,1186840783732793344,1186840783732793344,kojoforcongress,1,Oklahoma
426,62649021,62649021,RajaForCongress,1,Illinois
427,142419647,142419647,CedricRichmond,1,Louisiana
428,1080569698536878081,1080569698536878080,RepSherrill,1,New Jersey
429,1203990155578761216,1203990155578761216,JohsieC,1,Georgia
430,1175122686600761345,1175122686600761344,votemarkyancey,1,Texas
431,301171604,301171604,NatalieClineWV,1,West Virginia
432,1090328229548826627,1090328229548826624,RepRossSpano,1,Florida
433,344972339,344972339,RepDevinNunes,1,California
434,255831472,255831472,Fjmrvan,1,Indiana
435,894940941039144962,894940941039144960,JohnRoseforTN,1,Tennessee
436,1174021466318397441,1174021466318397440,SunnyforTX24,1,Texas
437,815952318487298048,815952318487298048,DrNealDunnFL2,1,Florida
438,353890966,353890966,timburchett,1,Tennessee
439,242873057,242873057,RepTipton,1,Colorado
440,1146539810607120385,1146539810607120384,Drsarahcongress,1,California
441,1269349511144640513,1269349511144640512,Dylan2DC,1,Rhode Island
442,234412394,234412394,RaphaelWarnock,1,Georgia
443,521747968,521747968,ossoff,1,Georgia
444,797072326340780033,797072326340780032,DrMark_3rdCD_WI,1,Wisconsin
445,1205364420,1205364420,Victoria_Spartz,1,Indiana
446,1177570091610836992,1177570091610836992,SteinerCongress,1,Georgia
447,1207433256368590848,1207433256368590848,EliClemmer,1,New Hampshire
448,1162469289900892160,1162469289900892160,votenickmoutos,1,Texas
449,1071840474,1071840474,RepSchneider,1,Illinois
450,171964613,171964613,erkutner,1,California
451,857009033882083329,857009033882083328,Lizzie4Congress,1,Texas
452,1187835277735157760,1187835277735157760,DeBelloCongress,1,California
453,1125416216930193408,1125416216930193408,UrbinaForUs,1,Maryland
454,239949176,239949176,RepKarenBass,1,California
455,169331127,169331127,Matsui4Congress,1,California
456,1202114208621445121,1202114208621445120,DWood4Congress,1,Arizona
457,1245030879728152578,1245030879728152576,Crowe4Congress,1,Tennessee
458,4836054251,4836054251,DWB4Congress,1,North Carolina
459,900510354127687680,900510354127687680,JulieOliverTX,1,Texas
460,50036176,50036176,chuck4congress,1,Tennessee
461,1730030220,1730030220,DarrenSoto,1,Florida
462,806136252454096898,806136252454096896,LauraforKansas,1,Kansas
463,317593544,317593544,priteshgandhimd,1,Texas
464,103087049,103087049,MCaruso_Cabrera,1,New York
465,1205307860382449664,1205307860382449664,WallackUT1,1,Utah
466,1224073415205646336,1224073415205646336,Dennis4NV3,1,Nevada
467,1234609129337106433,1234609129337106432,JoyceGriggs2020,1,Georgia
468,1102310863229333504,1102310863229333504,KaliforKansas,1,Kansas
469,1131058639945359360,1131058639945359360,watersfor,1,California
470,43740218,43740218,rishikumar1,1,California
471,42550877,42550877,FlemingforTX24,1,Texas
472,3433189197,3433189197,DunnCampaign,1,Florida
473,1125248815160676352,1125248815160676352,Keana4Congress,1,California
474,812100887657193472,812100887657193472,DrGavinClarkson,1,New Mexico
475,420863360,420863360,allen_davidson,1,Indiana
476,41417564,41417564,RepSmucker,1,Pennsylvania
477,30252303,30252303,MarkDeSaulnier,1,California
